id,name,nickname,gender,date_of_birth,weight,height,team,team.shortname,team.shield,shirt_number,position,photo,aerial_duels_won,appearances,assists_intentional,attempts_from_set_pieces,blocks,catches,clean_sheets,duels_won,goals,goals_conceded,interceptions,key_passes_attempt_assists,offsides,open_play_passes,penalties_saved,red_cards_2nd_yellow,saves_made,shots_on_target_inc_goals,straight_red_cards,successful_crosses_open_play,successful_dribbles,successful_long_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,total_clearances,total_fouls_conceded,total_losses_of_possession,total_passes,total_tackles,total_touches_in_opposition_box,unsuccessful_dribbles,unsuccessful_long_passes,unsuccessful_short_passes,yellow_cards,predicted_position,score
32333.0,Laura Coronado,Laura Coronado,female,2003-04-06T00:00:00+00:00,,,FC Levante Las Planas,LLP,https://assets.laliga.com/assets/2022/06/20/medium/14ce187ab605f5353d8e8b14ef712363.png,,Goalkeeper,https://assets.laliga.com/squad/2022/t18643/p478136/512x556/p478136_t18643_2022_1_001_000.png,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,3.0,11.0,6.0,3.0,0.0,20.0,34.0,0.0,0.0,0.0,20.0,0.0,0.0,Midfielder,20.5
14864.0,Jeremías Ledesma,Conan,male,1993-02-13T00:00:00+00:00,70.0,187.0,Cádiz CF,CAD,https://assets.laliga.com/assets/2019/06/07/medium/cadiz.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t1737/p167210/512x556/p167210_t1737_2022_1_001_000.png,7.0,25.0,0.0,0.0,0.0,27.0,9.0,15.0,0.0,37.0,2.0,1.0,0.0,284.0,1.0,0.0,105.0,0.0,0.0,0.0,3.0,190.0,156.0,170.0,136.0,32.0,1.0,414.0,732.0,2.0,0.0,0.0,402.0,4.0,1.0,Defender,12.84
18315.0,Benjamin Lecomte,Lecomte,male,1991-04-26T00:00:00+00:00,78.0,186.0,Montpellier,MTP,https://assets.laliga.com/assets/2021/03/11/medium/2293151c7bf399ff526fb2bc8e42329e.png,40.0,Goalkeeper,,4.0,11.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,10.0,0.0,1.0,0.0,176.0,2.0,0.0,38.0,0.0,0.0,0.0,1.0,77.0,34.0,164.0,121.0,8.0,0.0,122.0,319.0,0.0,0.0,0.0,118.0,3.0,0.0,Goalkeeper,12.5
8631.0,Chelsea Ashurst,Chelsea Ashurst,female,1990-04-22T00:00:00+00:00,,,Sporting Club Huelva,SPH,https://assets.laliga.com/assets/2019/06/07/medium/sporting-club.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t13327/p453117/512x556/p453117_t13327_2022_0_001_000.png,3.0,11.0,0.0,0.0,0.0,6.0,3.0,7.0,0.0,23.0,0.0,1.0,0.0,102.0,0.0,0.0,52.0,0.0,1.0,0.0,0.0,107.0,51.0,94.0,38.0,25.0,0.0,185.0,328.0,2.0,0.0,0.0,180.0,3.0,1.0,Midfielder,11.909090909090908
4509.0,José Antonio Caro,J.a Caro,male,1994-05-03T00:00:00+00:00,88.0,194.0,Burgos CF,BUR,https://assets.laliga.com/assets/2021/06/24/medium/8de24d38ab1472bbae1620d36582d7bd.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t951/p229320/512x556/p229320_t951_2022_1_001_000.png,10.0,34.0,0.0,0.0,0.0,50.0,17.0,20.0,0.0,22.0,0.0,1.0,0.0,502.0,1.0,0.0,102.0,0.0,1.0,0.0,0.0,329.0,248.0,361.0,280.0,43.0,1.0,524.0,1123.0,3.0,1.0,0.0,505.0,9.0,1.0,Goalkeeper,11.852941176470589
4719.0,Ian Cassaro Usart,Gianni,male,1992-04-10T00:00:00+00:00,,,Villarreal B,VIL,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,25.0,Goalkeeper,https://assets.laliga.com/squad/2022/t4660/p235100/512x556/p235100_t4660_2022_1_001_000.png,1.0,6.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,92.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,28.0,11.0,102.0,85.0,5.0,1.0,43.0,155.0,0.0,0.0,0.0,39.0,3.0,0.0,Forward,11.5
513.0,Jordi Masip,Masip,male,1989-01-03T00:00:00+00:00,76.0,180.0,Real Valladolid CF,VLL,https://assets.laliga.com/assets/2022/06/20/medium/df95a3c6f33fab742cc50071d496a4c0.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t192/p86148/512x556/p86148_t192_2022_1_001_000.png,6.0,18.0,0.0,0.0,0.0,8.0,5.0,10.0,0.0,26.0,1.0,0.0,0.0,334.0,3.0,0.0,66.0,0.0,0.0,0.0,0.0,108.0,56.0,323.0,271.0,11.0,0.0,178.0,556.0,0.0,0.0,0.0,173.0,4.0,2.0,Goalkeeper,11.444444444444445
8587.0,Enith Salón,Enith Salón,female,2001-09-24T00:00:00+00:00,59.0,167.0,VCF Femenino,VCF,https://assets.laliga.com/assets/2019/06/07/medium/valencia-femenino.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t13329/p456921/512x556/p456921_t13329_2022_1_001_000.png,6.0,21.0,0.0,0.0,0.0,23.0,7.0,16.0,0.0,36.0,0.0,0.0,0.0,411.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,133.0,35.0,479.0,381.0,22.0,0.0,193.0,701.0,0.0,0.0,0.0,165.0,22.0,0.0,Goalkeeper,11.357142857142858
1669.0,David Soria,David Soria,male,1993-04-04T00:00:00+00:00,85.0,192.0,Getafe CF,GET,https://assets.laliga.com/assets/2019/06/07/medium/getafe.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t1450/p175204/512x556/p175204_t1450_2022_1_001_000.png,4.0,28.0,0.0,0.0,0.0,22.0,9.0,6.0,0.0,36.0,1.0,2.0,0.0,273.0,4.0,0.0,93.0,0.0,0.0,0.0,0.0,298.0,237.0,144.0,83.0,28.0,1.0,357.0,732.0,0.0,0.0,0.0,345.0,6.0,1.0,Defender,11.232142857142858
1100.0,Óscar Whalley,Oscar,male,1994-03-29T00:00:00+00:00,82.0,190.0,CD Lugo,LUG,https://assets.laliga.com/assets/2019/06/07/medium/lugo.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t5730/p171580/512x556/p171580_t5730_2022_1_001_000.png,5.0,35.0,0.0,0.0,0.0,39.0,11.0,8.0,0.0,44.0,0.0,1.0,0.0,588.0,2.0,0.0,120.0,1.0,0.0,0.0,0.0,350.0,286.0,371.0,307.0,16.0,0.0,462.0,1109.0,0.0,1.0,0.0,446.0,6.0,1.0,Goalkeeper,11.128571428571428
8313.0,Amir Abedzadeh,Amir,male,1993-04-26T00:00:00+00:00,80.0,185.0,SD Ponferradina,PON,https://assets.laliga.com/assets/2021/06/24/medium/20f0382ea9163a771b3e01bbe7cf78b7.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t3090/p246353/512x556/p246353_t3090_2022_1_001_000.png,12.0,28.0,0.0,0.0,0.0,33.0,9.0,17.0,0.0,32.0,1.0,1.0,0.0,494.0,1.0,0.0,92.0,0.0,0.0,0.0,1.0,225.0,136.0,470.0,381.0,24.0,1.0,337.0,926.0,2.0,0.0,0.0,303.0,17.0,3.0,Goalkeeper,10.803571428571429
3567.0,Esther Sullastres,Esther Sullastres,female,1993-03-20T00:00:00+00:00,58.0,173.0,Sevilla FC,SFC,https://assets.laliga.com/assets/2019/06/07/medium/sevilla.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t13326/p249047/512x556/p249047_t13326_2022_1_001_000.png,4.0,19.0,0.0,0.0,0.0,16.0,6.0,7.0,0.0,27.0,0.0,0.0,0.0,192.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,112.0,56.0,238.0,182.0,17.0,0.0,168.0,458.0,1.0,0.0,0.0,158.0,6.0,0.0,Defender,10.631578947368421
1307.0,Aarón Escandell,Aarón,male,1995-09-27T00:00:00+00:00,71.0,185.0,FC Cartagena,CAR,https://assets.laliga.com/assets/2022/02/11/medium/1628caa9b2002a11e564eb84b3677f78.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t3554/p176278/512x556/p176278_t3554_2022_1_001_000.png,9.0,30.0,0.0,0.0,0.0,24.0,12.0,17.0,0.0,28.0,0.0,1.0,0.0,511.0,1.0,0.0,96.0,1.0,0.0,0.0,2.0,203.0,88.0,558.0,443.0,29.0,0.0,243.0,878.0,0.0,2.0,0.0,224.0,8.0,3.0,Goalkeeper,10.6
1988.0,Marko Dmitrovic,Dmitrovic,male,1992-01-24T00:00:00+00:00,91.0,194.0,Sevilla FC,SEV,https://assets.laliga.com/assets/2019/06/07/medium/sevilla.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t179/p94618/512x556/p94618_t179_2022_1_001_000.png,2.0,6.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,89.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,38.0,31.0,61.0,54.0,8.0,0.0,79.0,170.0,0.0,0.0,0.0,77.0,1.0,2.0,Forward,10.583333333333334
30187.0,Cosette Morché,Cosette Morché,female,1997-06-09T00:00:00+00:00,,,VCF Femenino,VCF,https://assets.laliga.com/assets/2019/06/07/medium/valencia-femenino.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t13329/p524457/512x556/p524457_t13329_2022_1_001_000.png,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,40.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,3.0,55.0,42.0,8.0,0.0,30.0,86.0,0.0,0.0,0.0,27.0,1.0,0.0,Defender,10.5
13079.0,Jana Henseler,Jana Henseler,female,2003-09-29T00:00:00+00:00,,165.0,Deportivo Alavés,ALA,https://assets.laliga.com/assets/2021/06/28/medium/42d681848c77e9a837be29b98e03557b.png,25.0,Goalkeeper,,1.0,16.0,0.0,0.0,0.0,13.0,1.0,5.0,0.0,43.0,1.0,0.0,0.0,282.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,119.0,49.0,328.0,258.0,9.0,0.0,216.0,589.0,0.0,0.0,0.0,203.0,9.0,3.0,Defender,10.40625
30186.0,Doris Bacic,Doris Bacic,female,1995-02-23T00:00:00+00:00,,185.0,FC Levante Las Planas,LLP,https://assets.laliga.com/assets/2022/06/20/medium/14ce187ab605f5353d8e8b14ef712363.png,24.0,Goalkeeper,https://assets.laliga.com/squad/2022/t18643/p132510/512x556/p132510_t18643_2022_1_001_000.png,6.0,22.0,0.0,0.0,0.0,17.0,3.0,11.0,0.0,50.0,0.0,0.0,0.0,226.0,2.0,0.0,87.0,0.0,0.0,0.0,0.0,133.0,48.0,304.0,219.0,17.0,0.0,239.0,583.0,2.0,0.0,0.0,222.0,9.0,0.0,Midfielder,10.363636363636363
4027.0,Edgar Badia,Edgar Badia,male,1992-02-12T00:00:00+00:00,70.0,180.0,Elche CF,ELC,https://assets.laliga.com/assets/2019/06/07/medium/elche.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t954/p110923/512x556/p110923_t954_2022_1_001_000.png,5.0,28.0,0.0,0.0,0.0,18.0,1.0,10.0,0.0,57.0,0.0,0.0,0.0,309.0,3.0,0.0,108.0,0.0,0.0,0.0,0.0,192.0,122.0,317.0,247.0,23.0,1.0,248.0,679.0,1.0,0.0,0.0,231.0,9.0,2.0,Goalkeeper,9.821428571428571
983.0,Rubén Yáñez,R. Yáñez,male,1993-10-12T00:00:00+00:00,85.0,190.0,Málaga CF,MGA,https://assets.laliga.com/assets/2019/06/07/medium/malaga.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t182/p110713/512x556/p110713_t182_2022_1_001_000.png,9.0,22.0,0.0,0.0,0.0,27.0,6.0,10.0,0.0,21.0,1.0,0.0,0.0,216.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,129.0,96.0,165.0,132.0,34.0,0.0,312.0,560.0,1.0,0.0,0.0,293.0,6.0,1.0,Midfielder,9.75
12716.0,Daniel Cárdenas,D. Cárdenas,male,1997-03-28T00:00:00+00:00,80.0,186.0,Levante UD,LEV,https://assets.laliga.com/assets/2019/06/07/medium/levante.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t855/p491436/512x556/p491436_t855_2022_1_001_000.png,3.0,34.0,0.0,0.0,0.0,21.0,17.0,10.0,0.0,23.0,1.0,1.0,0.0,567.0,2.0,0.0,87.0,0.0,0.0,0.0,0.0,210.0,128.0,544.0,462.0,30.0,0.0,289.0,948.0,1.0,0.0,0.0,268.0,8.0,4.0,Goalkeeper,9.735294117647058
364.0,Fernando Martínez,Fernando C.s.,male,1990-06-10T00:00:00+00:00,85.0,185.0,UD Almería,ALM,https://assets.laliga.com/assets/2019/06/07/medium/almeria.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t1564/p100058/512x556/p100058_t1564_2022_1_001_000.png,0.0,27.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,44.0,0.0,0.0,0.0,444.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,167.0,97.0,449.0,379.0,15.0,0.0,278.0,816.0,0.0,0.0,0.0,258.0,12.0,3.0,Defender,9.648148148148149
6350.0,Luca Zidane,Luca,male,1998-05-13T00:00:00+00:00,78.0,183.0,SD Eibar,EIB,https://assets.laliga.com/assets/2019/06/07/medium/eibar.png,25.0,Goalkeeper,https://assets.laliga.com/squad/2022/t953/p199673/512x556/p199673_t953_2022_1_001_000.png,5.0,24.0,0.0,0.0,0.0,25.0,13.0,10.0,0.0,16.0,0.0,0.0,0.0,463.0,0.0,0.0,57.0,0.0,0.0,0.0,4.0,194.0,131.0,358.0,295.0,8.0,1.0,246.0,729.0,0.0,0.0,0.0,235.0,5.0,2.0,Forward,9.541666666666666
32167.0,Livia Peng,Livia Peng,female,2002-03-14T00:00:00+00:00,,,Levante UD,LUD,https://assets.laliga.com/assets/2019/06/07/medium/levante-femenino.png,25.0,Goalkeeper,,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,45.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,1.0,61.0,54.0,3.0,0.0,12.0,74.0,0.0,0.0,0.0,12.0,0.0,0.0,Forward,9.5
2280.0,Noelia Gil,Noelia Gil,female,1994-05-23T00:00:00+00:00,62.0,172.0,Alhama CF ElPozo,ALH,https://assets.laliga.com/assets/2022/08/11/medium/84b1324944034fbe24ca0acca36f89f6.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t18644/p434313/512x556/p434313_t18644_2022_1_001_000.png,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,3.0,0.0,0.0,76.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,56.0,32.0,53.0,29.0,3.0,0.0,93.0,177.0,1.0,0.0,0.0,90.0,2.0,0.0,Midfielder,9.5
8232.0,Aline Villares Reis,Aline Reis,female,1989-04-15T00:00:00+00:00,60.0,163.0,UDG Tenerife,UDG,https://assets.laliga.com/assets/2019/06/07/medium/granadilla.png,,Goalkeeper,,0.0,5.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,74.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,41.0,25.0,57.0,41.0,4.0,0.0,75.0,157.0,0.0,0.0,0.0,73.0,2.0,0.0,Goalkeeper,9.5
3606.0,Noelia Ramos,Noelia Ramos,female,1999-02-10T00:00:00+00:00,60.0,168.0,UDG Tenerife,UDG,https://assets.laliga.com/assets/2019/06/07/medium/granadilla.png,1.0,Goalkeeper,,10.0,14.0,0.0,0.0,0.0,12.0,4.0,13.0,0.0,21.0,0.0,0.0,0.0,180.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,115.0,54.0,171.0,110.0,31.0,0.0,219.0,439.0,2.0,0.0,0.0,208.0,6.0,1.0,Defender,9.428571428571429
9396.0,Alejandro Domínguez,A. Domínguez,male,1998-07-30T00:00:00+00:00,80.0,187.0,UD Las Palmas,LPA,https://assets.laliga.com/assets/2019/06/07/medium/las-palmas.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t407/p439750/512x556/p439750_t407_2022_1_001_000.png,1.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,140.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,36.0,17.0,148.0,129.0,7.0,0.0,68.0,231.0,0.0,0.0,0.0,64.0,2.0,1.0,Forward,9.25
12018.0,Malena Mieres,Malena Mieres,female,2000-03-29T00:00:00+00:00,,,R. Betis Féminas,RBB,https://assets.laliga.com/assets/2022/09/15/medium/0f75a38f9d49c40bd932c89916bcca94.png,24.0,Goalkeeper,,0.0,10.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,28.0,0.0,1.0,0.0,350.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,109.0,63.0,188.0,142.0,14.0,1.0,253.0,503.0,2.0,0.0,0.0,244.0,8.0,0.0,Goalkeeper,9.25
292.0,Raúl Fernández,Raúl F.,male,1988-03-13T00:00:00+00:00,92.0,195.0,Granada CF,GRA,https://assets.laliga.com/assets/2023/01/17/medium/f5db12f3a29fdfd14a0d50337016dc95.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t5683/p49214/512x556/p49214_t5683_2022_1_001_000.png,6.0,28.0,0.0,0.0,0.0,21.0,15.0,12.0,0.0,16.0,0.0,1.0,0.0,321.0,0.0,0.0,67.0,0.0,1.0,0.0,0.0,114.0,76.0,364.0,326.0,16.0,2.0,210.0,645.0,1.0,0.0,0.0,198.0,7.0,2.0,Midfielder,9.214285714285714
5906.0,María Isabel Rodríguez Rivero,Misa,female,1999-07-22T00:00:00+00:00,66.0,173.0,Real Madrid CF,RMA,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,1.0,Goalkeeper,,5.0,21.0,0.0,0.0,0.0,17.0,9.0,12.0,0.0,17.0,0.0,0.0,0.0,293.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,97.0,24.0,364.0,291.0,30.0,2.0,130.0,514.0,1.0,0.0,0.0,121.0,5.0,3.0,Defender,9.214285714285714
12433.0,Méline Gerard,Méline Gerard,female,1990-05-30T00:00:00+00:00,61.0,168.0,Real Madrid CF,RMA,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,13.0,Goalkeeper,,0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,55.0,36.0,1.0,0.0,12.0,66.0,0.0,0.0,0.0,11.0,0.0,0.0,Midfielder,9.166666666666666
833.0,Iván Cuéllar,Cuellar,male,1984-05-27T00:00:00+00:00,76.0,187.0,Real Sporting,SPO,https://assets.laliga.com/assets/2019/06/07/medium/sporting.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t616/p16261/512x556/p16261_t616_2022_1_001_000.png,1.0,18.0,1.0,0.0,0.0,10.0,7.0,5.0,0.0,16.0,0.0,0.0,0.0,250.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,123.0,89.0,235.0,201.0,21.0,0.0,161.0,479.0,0.0,0.0,0.0,150.0,5.0,3.0,Forward,9.11111111111111
4623.0,Paulo Gazzaniga,Gazzaniga,male,1992-01-02T00:00:00+00:00,90.0,196.0,Girona FC,GIR,https://assets.laliga.com/assets/2022/06/22/medium/8f43addbb29e4a72f5e90b6edfe4728f.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t2893/p102884/512x556/p102884_t2893_2022_1_001_000.png,4.0,18.0,0.0,0.0,0.0,27.0,2.0,9.0,0.0,24.0,1.0,0.0,0.0,343.0,1.0,0.0,51.0,0.0,0.0,0.0,1.0,123.0,82.0,318.0,277.0,7.0,0.0,206.0,596.0,0.0,0.0,0.0,190.0,6.0,3.0,Defender,9.11111111111111
560.0,Thibaut Courtois,Courtois,male,1992-05-11T00:00:00+00:00,96.0,200.0,Real Madrid,RMA,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t186/p60772/512x556/p60772_t186_2022_1_001_000.png,6.0,22.0,0.0,0.0,0.0,22.0,7.0,10.0,0.0,21.0,1.0,2.0,0.0,504.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,91.0,35.0,496.0,440.0,10.0,0.0,120.0,645.0,1.0,0.0,0.0,104.0,10.0,0.0,Forward,9.068181818181818
13319.0,Daniel Cerântula Fuzato,Fuzato,male,1997-07-04T00:00:00+00:00,88.0,190.0,UD Ibiza,IBI,https://assets.laliga.com/assets/2021/06/24/medium/d7bc0d2c9bf06afd6b5ace9d62771713.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t16203/p235585/512x556/p235585_t16203_2022_1_001_000.png,19.0,35.0,0.0,0.0,0.0,25.0,8.0,22.0,0.0,53.0,3.0,1.0,0.0,400.0,1.0,0.0,113.0,0.0,0.0,0.0,0.0,182.0,132.0,375.0,325.0,43.0,0.0,365.0,859.0,2.0,2.0,0.0,344.0,8.0,4.0,Goalkeeper,9.057142857142857
584.0,Yoel Rodríguez,Yoel,male,1988-08-28T00:00:00+00:00,78.0,186.0,SD Eibar,EIB,https://assets.laliga.com/assets/2019/06/07/medium/eibar.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t953/p76510/512x556/p76510_t953_2022_1_001_000.png,2.0,11.0,0.0,0.0,0.0,12.0,4.0,4.0,0.0,11.0,0.0,1.0,0.0,123.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,71.0,64.0,87.0,80.0,13.0,0.0,104.0,253.0,0.0,0.0,0.0,102.0,0.0,0.0,Forward,9.045454545454545
1562.0,Cristian Álvarez,Alvarez,male,1985-11-13T00:00:00+00:00,83.0,186.0,Real Zaragoza,ZAR,https://assets.laliga.com/assets/2019/06/07/medium/zaragoza.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t190/p51728/512x556/p51728_t190_2022_1_001_000.png,3.0,29.0,0.0,0.0,0.0,22.0,12.0,6.0,0.0,26.0,2.0,0.0,0.0,408.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,212.0,127.0,389.0,304.0,26.0,0.0,302.0,812.0,0.0,0.0,0.0,293.0,3.0,1.0,Defender,9.03448275862069
1375.0,Nicolás Ratti,Ratti,male,1993-09-18T00:00:00+00:00,72.0,179.0,FC Andorra,AND,https://assets.laliga.com/assets/2022/06/17/medium/33215c0212bcad95cc5d67b2b5a33fb8.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t16310/p139420/512x556/p139420_t16310_2022_1_001_000.png,2.0,18.0,0.0,0.0,0.0,13.0,9.0,5.0,0.0,12.0,0.0,0.0,0.0,751.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,96.0,30.0,754.0,688.0,15.0,0.0,101.0,882.0,0.0,0.0,0.0,82.0,16.0,0.0,Defender,9.027777777777779
1339.0,Marc-André ter Stegen,Ter Stegen,male,1992-04-30T00:00:00+00:00,85.0,187.0,FC Barcelona,BAR,https://assets.laliga.com/assets/2019/06/07/medium/barcelona.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t178/p77318/512x556/p77318_t178_2022_1_001_000.png,4.0,28.0,0.0,0.0,0.0,11.0,21.0,5.0,0.0,9.0,1.0,2.0,0.0,718.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,197.0,54.0,732.0,589.0,21.0,0.0,166.0,948.0,0.0,0.0,0.0,151.0,11.0,0.0,Defender,9.017857142857142
14671.0,Filip Jörgensen,Jörgensen,male,2002-04-16T00:00:00+00:00,,190.0,Villarreal B,VIL,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,1.0,Goalkeeper,,2.0,11.0,0.0,0.0,0.0,9.0,4.0,2.0,0.0,11.0,1.0,1.0,0.0,168.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,46.0,19.0,212.0,185.0,10.0,0.0,71.0,301.0,0.0,0.0,0.0,65.0,5.0,2.0,Goalkeeper,8.863636363636363
14671.0,Filip Jörgensen,Jörgensen,male,2002-04-16T00:00:00+00:00,,190.0,Villarreal B,VIL,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,1.0,Goalkeeper,,2.0,11.0,0.0,0.0,0.0,9.0,4.0,2.0,0.0,11.0,1.0,1.0,0.0,168.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,46.0,19.0,212.0,185.0,10.0,0.0,71.0,301.0,0.0,0.0,0.0,65.0,5.0,2.0,Defender,8.863636363636363
8764.0,Miquel Parera,M. Parera,male,1996-05-18T00:00:00+00:00,73.0,179.0,R. Racing Club,RAC,https://assets.laliga.com/assets/2019/06/07/medium/racing.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t189/p435249/512x556/p435249_t189_2022_1_001_000.png,14.0,35.0,0.0,0.0,0.0,25.0,11.0,22.0,0.0,33.0,0.0,0.0,0.0,272.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,242.0,186.0,240.0,184.0,21.0,0.0,437.0,857.0,1.0,0.0,0.0,431.0,0.0,3.0,Forward,8.7
437.0,Andrés Fernández,Andrés Fdez.,male,1986-12-16T00:00:00+00:00,82.0,187.0,SD Huesca,HUE,https://assets.laliga.com/assets/2019/06/07/medium/huesca.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2022/t2894/p51792/512x556/p51792_t2894_2022_1_001_000.png,8.0,35.0,0.0,0.0,0.0,20.0,15.0,12.0,0.0,29.0,0.0,1.0,0.0,313.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,266.0,229.0,206.0,169.0,42.0,0.0,477.0,903.0,0.0,0.0,0.0,466.0,2.0,3.0,Forward,8.67142857142857
5368.0,David Gil,David Gil,male,1994-01-11T00:00:00+00:00,81.0,186.0,Cádiz CF,CAD,https://assets.laliga.com/assets/2019/06/07/medium/cadiz.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t1737/p173947/512x556/p173947_t1737_2022_1_001_000.png,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,21.0,20.0,17.0,16.0,3.0,0.0,50.0,87.0,0.0,0.0,0.0,49.0,1.0,0.0,Defender,8.666666666666666
5889.0,Rui Tiago Dantas da Silva,Rui Silva,male,1994-02-07T00:00:00+00:00,91.0,191.0,Real Betis,BET,https://assets.laliga.com/assets/2022/09/15/medium/e4a09419d3bd115b8f3dab73d480e146.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t185/p124097/512x556/p124097_t185_2022_1_001_000.png,4.0,22.0,0.0,0.0,0.0,13.0,8.0,10.0,0.0,24.0,0.0,0.0,0.0,346.0,0.0,0.0,62.0,0.0,0.0,0.0,1.0,173.0,95.0,322.0,244.0,10.0,0.0,255.0,666.0,4.0,0.0,0.0,242.0,7.0,2.0,Defender,8.659090909090908
