id,name,nickname,gender,date_of_birth,weight,height,team,team.shortname,team.shield,shirt_number,position,photo,aerial_duels_won,appearances,assists_intentional,attempts_from_set_pieces,blocks,catches,clean_sheets,duels_won,goals,goals_conceded,interceptions,key_passes_attempt_assists,offsides,open_play_passes,penalties_saved,red_cards_2nd_yellow,saves_made,shots_on_target_inc_goals,straight_red_cards,successful_crosses_open_play,successful_dribbles,successful_long_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,total_clearances,total_fouls_conceded,total_losses_of_possession,total_passes,total_tackles,total_touches_in_opposition_box,unsuccessful_dribbles,unsuccessful_long_passes,unsuccessful_short_passes,yellow_cards,predicted_position,score
19225.0,Jon Karrikaburu,Karrikaburu,male,2002-09-19T00:00:00+00:00,,,CD Leganés,LEG,https://assets.laliga.com/assets/2019/06/07/medium/leganes.png,19.0,Forward,,13.0,12.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,7.0,0.0,5.0,4.0,99.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,34.0,19.0,52.0,3.0,8.0,86.0,100.0,6.0,33.0,4.0,1.0,46.0,2.0,Midfielder,-45.5
19225.0,Jon Karrikaburu,Karrikaburu,male,2002-09-19T00:00:00+00:00,,,CD Leganés,LEG,https://assets.laliga.com/assets/2019/06/07/medium/leganes.png,19.0,Forward,,13.0,12.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,7.0,0.0,5.0,4.0,99.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,34.0,19.0,52.0,3.0,8.0,86.0,100.0,6.0,33.0,4.0,1.0,46.0,2.0,Forward,-45.5
2486.0,Nekane Díez,Nekane Díez,female,1991-08-13T00:00:00+00:00,54.0,169.0,Athletic Club,ATH,https://assets.laliga.com/assets/2019/06/07/medium/athletic-femenino.png,7.0,Forward,https://assets.laliga.com/squad/2022/t12034/p434280/512x556/p434280_t12034_2022_0_001_000.png,20.0,13.0,0.0,0.0,1.0,0.0,0.0,30.0,2.0,8.0,1.0,1.0,9.0,126.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,54.0,25.0,74.0,4.0,4.0,81.0,132.0,4.0,12.0,0.0,9.0,44.0,0.0,Forward,-46.18
648.0,Francisco Portillo,Portillo,male,1990-06-13T00:00:00+00:00,60.0,169.0,UD Almería,ALM,https://assets.laliga.com/assets/2019/06/07/medium/almeria.png,8.0,Forward,https://assets.laliga.com/squad/2022/t1564/p80795/512x556/p80795_t1564_2022_1_001_000.png,3.0,17.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,8.0,5.0,3.0,1.0,273.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,9.0,152.0,73.0,214.0,4.0,1.0,84.0,280.0,12.0,10.0,5.0,10.0,47.0,1.0,Defender,-46.2
8271.0,Martin Braithwaite,Braithwaite,male,1991-06-05T00:00:00+00:00,77.0,180.0,RCD Espanyol de Barcelona,ESP,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,17.0,Forward,https://assets.laliga.com/squad/2022/t177/p68690/512x556/p68690_t177_2022_1_001_000.png,42.0,23.0,0.0,2.0,0.0,0.0,1.0,100.0,9.0,31.0,5.0,9.0,11.0,306.0,0.0,0.0,0.0,19.0,1.0,2.0,15.0,8.0,161.0,51.0,202.0,10.0,17.0,200.0,317.0,12.0,62.0,21.0,4.0,103.0,4.0,Forward,-47.329999999999984
27832.0,Derik Gean Severino Lacerda,Derik,male,1999-09-27T00:00:00+00:00,,190.0,SD Ponferradina,PON,https://assets.laliga.com/assets/2021/06/24/medium/20f0382ea9163a771b3e01bbe7cf78b7.png,23.0,Forward,https://assets.laliga.com/squad/2022/t3090/p510369/512x556/p510369_t3090_2022_1_001_000.png,50.0,33.0,2.0,0.0,0.0,0.0,2.0,135.0,3.0,25.0,3.0,19.0,15.0,271.0,0.0,0.0,0.0,16.0,0.0,1.0,23.0,2.0,145.0,48.0,190.0,23.0,44.0,194.0,284.0,22.0,64.0,26.0,3.0,89.0,8.0,Midfielder,-48.66
1733.0,Tiago Manuel Dias Correia,Bebé,male,1990-07-12T00:00:00+00:00,83.0,190.0,Real Zaragoza,ZAR,https://assets.laliga.com/assets/2019/06/07/medium/zaragoza.png,4.0,Forward,,5.0,9.0,0.0,6.0,0.0,0.0,2.0,34.0,3.0,7.0,3.0,11.0,1.0,194.0,0.0,0.0,0.0,12.0,0.0,4.0,16.0,9.0,85.0,46.0,116.0,1.0,4.0,160.0,198.0,8.0,19.0,14.0,20.0,53.0,2.0,Midfielder,-49.519999999999996
1733.0,Tiago Manuel Dias Correia,Bebé,male,1990-07-12T00:00:00+00:00,83.0,190.0,Real Zaragoza,ZAR,https://assets.laliga.com/assets/2019/06/07/medium/zaragoza.png,4.0,Forward,,5.0,9.0,0.0,6.0,0.0,0.0,2.0,34.0,3.0,7.0,3.0,11.0,1.0,194.0,0.0,0.0,0.0,12.0,0.0,4.0,16.0,9.0,85.0,46.0,116.0,1.0,4.0,160.0,198.0,8.0,19.0,14.0,20.0,53.0,2.0,Midfielder,-49.519999999999996
9642.0,Hugo Vallejo,Hugo Vallejo,male,2000-02-15T00:00:00+00:00,77.0,181.0,SD Ponferradina,PON,https://assets.laliga.com/assets/2021/06/24/medium/20f0382ea9163a771b3e01bbe7cf78b7.png,30.0,Forward,https://assets.laliga.com/squad/2022/t3090/p474289/512x556/p474289_t3090_2022_1_001_000.png,9.0,23.0,0.0,0.0,1.0,0.0,0.0,82.0,3.0,14.0,8.0,10.0,1.0,387.0,0.0,0.0,0.0,7.0,0.0,2.0,32.0,15.0,198.0,119.0,300.0,3.0,11.0,164.0,389.0,23.0,46.0,32.0,4.0,70.0,3.0,Defender,-49.61
22798.0,Nicolás Serrano Galdeano,Nico Serrano,male,2003-03-05T00:00:00+00:00,,,CD Mirandés,MIR,https://assets.laliga.com/assets/2019/06/07/medium/mirandes.png,7.0,Forward,https://assets.laliga.com/squad/2022/t5741/p494929/512x556/p494929_t5741_2022_1_001_000.png,5.0,16.0,1.0,1.0,0.0,0.0,3.0,51.0,0.0,8.0,1.0,16.0,1.0,225.0,0.0,0.0,0.0,5.0,0.0,4.0,20.0,7.0,127.0,49.0,164.0,3.0,13.0,145.0,232.0,11.0,29.0,23.0,13.0,48.0,1.0,Goalkeeper,-49.68000000000001
5383.0,Nabil Fekir,Fekir,male,1993-07-18T00:00:00+00:00,72.0,173.0,Real Betis,BET,https://assets.laliga.com/assets/2022/09/15/medium/e4a09419d3bd115b8f3dab73d480e146.png,8.0,Forward,https://assets.laliga.com/squad/2022/t185/p166552/512x556/p166552_t185_2022_1_001_000.png,8.0,15.0,1.0,9.0,2.0,0.0,1.0,75.0,2.0,10.0,1.0,21.0,7.0,402.0,0.0,0.0,0.0,8.0,1.0,2.0,17.0,7.0,287.0,87.0,357.0,0.0,21.0,185.0,430.0,11.0,48.0,19.0,9.0,57.0,5.0,Midfielder,-49.7
6007.0,Eduardo Expósito Jaén,Edu Expósito,male,1996-08-01T00:00:00+00:00,68.0,178.0,RCD Espanyol de Barcelona,ESP,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,20.0,Midfielder,https://assets.laliga.com/squad/2022/t177/p420909/512x556/p420909_t177_2022_1_001_000.png,11.0,22.0,2.0,2.0,0.0,0.0,0.0,77.0,2.0,21.0,10.0,14.0,0.0,370.0,0.0,0.0,0.0,6.0,0.0,3.0,8.0,21.0,188.0,125.0,286.0,19.0,13.0,159.0,398.0,31.0,17.0,4.0,29.0,62.0,3.0,Forward,-50.519999999999996
7165.0,Matheus Aiás Barrozo Rodrigues,Matheus Aias,male,1996-12-30T00:00:00+00:00,72.0,175.0,R. Racing Club,RAC,https://assets.laliga.com/assets/2019/06/07/medium/racing.png,19.0,Forward,https://assets.laliga.com/squad/2022/t189/p434630/512x556/p434630_t189_2022_1_001_000.png,37.0,28.0,0.0,0.0,2.0,0.0,0.0,104.0,3.0,16.0,6.0,14.0,5.0,284.0,0.0,0.0,0.0,30.0,0.0,1.0,21.0,10.0,124.0,57.0,170.0,7.0,22.0,226.0,301.0,13.0,74.0,15.0,11.0,110.0,4.0,Forward,-50.99000000000001
4431.0,Jon Bautista,Bautista,male,1995-07-03T00:00:00+00:00,72.0,180.0,SD Eibar,EIB,https://assets.laliga.com/assets/2019/06/07/medium/eibar.png,18.0,Forward,https://assets.laliga.com/squad/2022/t953/p201182/512x556/p201182_t953_2022_1_001_000.png,106.0,31.0,2.0,0.0,1.0,0.0,0.0,163.0,5.0,19.0,3.0,16.0,10.0,326.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,4.0,151.0,45.0,192.0,15.0,42.0,231.0,332.0,24.0,103.0,12.0,2.0,134.0,3.0,Defender,-51.18000000000001
972.0,Rubén García,Rubén García,male,1993-07-14T00:00:00+00:00,72.0,171.0,CA Osasuna,OSA,https://assets.laliga.com/assets/2019/06/07/medium/osasuna.png,14.0,Forward,https://assets.laliga.com/squad/2022/t450/p130026/512x556/p130026_t450_2022_1_001_000.png,9.0,21.0,2.0,1.0,1.0,0.0,0.0,41.0,1.0,7.0,8.0,15.0,0.0,351.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,23.0,225.0,87.0,272.0,5.0,9.0,144.0,365.0,13.0,23.0,7.0,12.0,58.0,2.0,Forward,-51.349999999999994
19634.0,Juan Antonio Ros,Ros,male,1996-03-15T00:00:00+00:00,,188.0,Albacete BP,ALB,https://assets.laliga.com/assets/2019/06/07/medium/albacete.png,3.0,Midfielder,https://assets.laliga.com/squad/2022/t950/p439786/512x556/p439786_t950_2022_1_001_000.png,17.0,17.0,0.0,0.0,5.0,0.0,0.0,27.0,0.0,7.0,4.0,2.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,53.0,124.0,160.0,16.0,7.0,65.0,241.0,7.0,4.0,0.0,24.0,40.0,0.0,Forward,-51.59
30192.0,Ivonne Chacón,Ivonne Chacón,female,1997-10-12T00:00:00+00:00,,,VCF Femenino,VCF,https://assets.laliga.com/assets/2019/06/07/medium/valencia-femenino.png,16.0,Forward,https://assets.laliga.com/squad/2022/t13329/p544645/512x556/p544645_t13329_2022_1_001_000.png,6.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,19.0,4.0,6.0,6.0,148.0,0.0,0.0,0.0,8.0,0.0,1.0,7.0,5.0,73.0,41.0,108.0,1.0,13.0,105.0,156.0,14.0,39.0,15.0,3.0,40.0,2.0,Goalkeeper,-51.94
5068.0,Renato Tapia,Tapia,male,1995-07-28T00:00:00+00:00,78.0,185.0,RC Celta,CEL,https://assets.laliga.com/assets/2019/06/07/medium/celta.png,14.0,Midfielder,https://assets.laliga.com/squad/2022/t176/p166162/512x556/p166162_t176_2022_1_001_000.png,19.0,20.0,0.0,0.0,10.0,0.0,0.0,67.0,0.0,19.0,11.0,8.0,0.0,504.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,49.0,205.0,252.0,407.0,17.0,17.0,100.0,527.0,28.0,7.0,4.0,30.0,41.0,3.0,Forward,-52.230000000000004
8600.0,Javier Puado,Puado,male,1998-05-25T00:00:00+00:00,69.0,177.0,RCD Espanyol de Barcelona,ESP,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,7.0,Midfielder,https://assets.laliga.com/squad/2022/t177/p431434/512x556/p431434_t177_2022_1_001_000.png,14.0,27.0,1.0,0.0,0.0,0.0,0.0,61.0,3.0,27.0,9.0,15.0,4.0,373.0,0.0,0.0,0.0,11.0,0.0,5.0,18.0,10.0,191.0,116.0,291.0,8.0,10.0,190.0,376.0,13.0,71.0,18.0,9.0,66.0,3.0,Forward,-52.239999999999995
4463.0,Amath Ndiaye,Amath,male,1996-07-16T00:00:00+00:00,70.0,173.0,RCD Mallorca,MLL,https://assets.laliga.com/assets/2023/03/22/medium/013ae97735bc8e519dcf30f6826168ca.png,23.0,Forward,https://assets.laliga.com/squad/2022/t181/p225463/512x556/p225463_t181_2022_1_001_000.png,3.0,19.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,6.0,3.0,2.0,3.0,147.0,0.0,0.0,0.0,5.0,0.0,3.0,7.0,4.0,85.0,36.0,114.0,2.0,21.0,91.0,151.0,21.0,27.0,10.0,3.0,30.0,2.0,Forward,-52.489999999999995
995.0,Francisco Femenía Far,Kiko F.,male,1991-02-02T00:00:00+00:00,61.0,176.0,Villarreal CF,VIL,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,2.0,Defender,https://assets.laliga.com/squad/2022/t449/p54484/512x556/p54484_t449_2022_1_001_000.png,8.0,16.0,0.0,0.0,5.0,0.0,1.0,32.0,0.0,11.0,14.0,7.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,12.0,192.0,244.0,420.0,18.0,6.0,107.0,490.0,10.0,6.0,3.0,19.0,39.0,0.0,Forward,-52.6
7486.0,Francisco Jesús Crespo,Pejiño,male,1996-07-29T00:00:00+00:00,67.0,177.0,UD Las Palmas,LPA,https://assets.laliga.com/assets/2019/06/07/medium/las-palmas.png,24.0,Forward,https://assets.laliga.com/squad/2022/t407/p444952/512x556/p444952_t407_2022_1_001_000.png,5.0,27.0,2.0,0.0,0.0,0.0,1.0,142.0,6.0,13.0,9.0,24.0,6.0,576.0,0.0,0.0,0.0,20.0,0.0,2.0,72.0,28.0,374.0,101.0,439.0,5.0,18.0,322.0,588.0,29.0,59.0,62.0,14.0,107.0,3.0,Midfielder,-53.120000000000005
14627.0,Gaspar Campos,Gaspar,male,2000-03-27T00:00:00+00:00,73.0,175.0,Burgos CF,BUR,https://assets.laliga.com/assets/2021/06/24/medium/8de24d38ab1472bbae1620d36582d7bd.png,11.0,Midfielder,https://assets.laliga.com/squad/2022/t951/p508483/512x556/p508483_t951_2022_1_001_000.png,8.0,24.0,0.0,0.0,0.0,0.0,0.0,71.0,6.0,11.0,8.0,16.0,3.0,466.0,0.0,0.0,0.0,14.0,0.0,2.0,29.0,22.0,256.0,111.0,342.0,0.0,6.0,218.0,475.0,16.0,41.0,26.0,18.0,93.0,1.0,Forward,-53.25
1907.0,Miguel Zabaco Tomé,Zabaco,male,1989-02-06T00:00:00+00:00,77.0,185.0,Burgos CF,BUR,https://assets.laliga.com/assets/2021/06/24/medium/8de24d38ab1472bbae1620d36582d7bd.png,4.0,Defender,https://assets.laliga.com/squad/2022/t951/p89303/512x556/p89303_t951_2022_1_001_000.png,10.0,13.0,0.0,0.0,5.0,0.0,3.0,23.0,0.0,9.0,6.0,2.0,1.0,257.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,67.0,140.0,182.0,54.0,7.0,66.0,267.0,8.0,5.0,0.0,31.0,30.0,1.0,Forward,-53.33
1576.0,Samuel Castillejo Azuaga,S. Castillejo,male,1995-01-18T00:00:00+00:00,67.0,182.0,Valencia CF,VAL,https://assets.laliga.com/assets/2019/06/07/medium/valencia.png,11.0,Forward,https://assets.laliga.com/squad/2022/t191/p193449/512x556/p193449_t191_2022_1_001_000.png,7.0,22.0,0.0,2.0,2.0,0.0,0.0,84.0,4.0,13.0,8.0,26.0,6.0,444.0,0.0,0.0,0.0,10.0,0.0,9.0,23.0,20.0,307.0,102.0,371.0,0.0,30.0,219.0,458.0,20.0,44.0,30.0,8.0,59.0,6.0,Defender,-53.420000000000016
15753.0,Christos Albanis,Almpanis,male,1994-11-05T00:00:00+00:00,80.0,184.0,FC Andorra,AND,https://assets.laliga.com/assets/2022/06/17/medium/33215c0212bcad95cc5d67b2b5a33fb8.png,19.0,Forward,https://assets.laliga.com/squad/2022/t16310/p426184/512x556/p426184_t16310_2022_1_001_000.png,9.0,26.0,2.0,0.0,0.0,0.0,0.0,83.0,4.0,8.0,6.0,26.0,0.0,476.0,0.0,0.0,0.0,11.0,0.0,4.0,36.0,10.0,294.0,88.0,368.0,3.0,8.0,242.0,476.0,21.0,104.0,45.0,10.0,88.0,1.0,Midfielder,-53.74000000000001
14820.0,Javiera Toro,Javiera Toro,female,1998-04-22T00:00:00+00:00,56.0,160.0,UDG Tenerife,UDG,https://assets.laliga.com/assets/2019/06/07/medium/granadilla.png,19.0,Defender,,5.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,6.0,1.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,39.0,54.0,7.0,10.0,70.0,102.0,9.0,1.0,0.0,16.0,26.0,1.0,Forward,-53.980000000000004
14508.0,Fernando Niño,Fer Niño,male,2000-10-24T00:00:00+00:00,,191.0,Villarreal B,VIL,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,11.0,Forward,,59.0,32.0,1.0,0.0,3.0,0.0,3.0,155.0,4.0,29.0,4.0,25.0,15.0,403.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,7.0,207.0,101.0,301.0,39.0,31.0,239.0,421.0,24.0,81.0,23.0,5.0,108.0,2.0,Forward,-54.79000000000002
14508.0,Fernando Niño,Fer Niño,male,2000-10-24T00:00:00+00:00,,191.0,Villarreal B,VIL,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,11.0,Forward,,59.0,32.0,1.0,0.0,3.0,0.0,3.0,155.0,4.0,29.0,4.0,25.0,15.0,403.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,7.0,207.0,101.0,301.0,39.0,31.0,239.0,421.0,24.0,81.0,23.0,5.0,108.0,2.0,Midfielder,-54.79000000000002
4626.0,Ezequiel Ponce,E. Ponce,male,1997-03-29T00:00:00+00:00,80.0,180.0,Elche CF,ELC,https://assets.laliga.com/assets/2019/06/07/medium/elche.png,19.0,Forward,https://assets.laliga.com/squad/2022/t954/p172845/512x556/p172845_t954_2022_1_001_000.png,35.0,27.0,0.0,0.0,1.0,0.0,0.0,57.0,3.0,17.0,1.0,9.0,7.0,258.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,7.0,129.0,71.0,193.0,14.0,28.0,136.0,266.0,8.0,47.0,8.0,5.0,61.0,2.0,Midfielder,-54.84
1603.0,Juan Muñoz,Juan Muñoz,male,1995-11-12T00:00:00+00:00,72.0,179.0,CD Leganés,LEG,https://assets.laliga.com/assets/2019/06/07/medium/leganes.png,11.0,Forward,https://assets.laliga.com/squad/2022/t957/p195444/512x556/p195444_t957_2022_1_001_000.png,26.0,30.0,1.0,3.0,1.0,0.0,0.0,59.0,7.0,18.0,2.0,9.0,15.0,252.0,0.0,0.0,0.0,21.0,1.0,0.0,5.0,4.0,113.0,75.0,184.0,14.0,32.0,162.0,266.0,11.0,71.0,13.0,7.0,71.0,7.0,Midfielder,-54.84
923.0,Álvaro Vadillo,Vadillo,male,1994-09-12T00:00:00+00:00,69.0,180.0,SD Eibar,EIB,https://assets.laliga.com/assets/2019/06/07/medium/eibar.png,21.0,Forward,https://assets.laliga.com/squad/2022/t953/p93338/512x556/p93338_t953_2022_1_001_000.png,2.0,18.0,2.0,1.0,1.0,0.0,1.0,33.0,0.0,3.0,2.0,9.0,2.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,124.0,38.0,153.0,4.0,7.0,112.0,203.0,11.0,14.0,11.0,11.0,38.0,4.0,Forward,-54.97
2166.0,Antonio Rüdiger,Rüdiger,male,1993-03-03T00:00:00+00:00,85.0,190.0,Real Madrid,RMA,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,22.0,Defender,https://assets.laliga.com/squad/2022/t186/p102380/512x556/p102380_t186_2022_1_001_000.png,26.0,24.0,0.0,0.0,10.0,0.0,8.0,43.0,1.0,15.0,13.0,2.0,1.0,1059.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,48.0,294.0,700.0,946.0,52.0,7.0,97.0,1081.0,12.0,19.0,0.0,35.0,52.0,1.0,Forward,-55.19
6252.0,Carles Pérez,C. Pérez,male,1998-02-16T00:00:00+00:00,75.0,173.0,RC Celta,CEL,https://assets.laliga.com/assets/2019/06/07/medium/celta.png,7.0,Forward,https://assets.laliga.com/squad/2022/t176/p179369/512x556/p179369_t176_2022_1_001_000.png,5.0,27.0,3.0,0.0,3.0,0.0,2.0,73.0,2.0,19.0,5.0,15.0,5.0,464.0,0.0,0.0,0.0,12.0,0.0,2.0,21.0,15.0,281.0,127.0,391.0,6.0,28.0,179.0,466.0,24.0,55.0,30.0,9.0,51.0,4.0,Defender,-55.34
22808.0,Juan Artola,Artola,male,2000-04-07T00:00:00+00:00,72.0,176.0,Burgos CF,BUR,https://assets.laliga.com/assets/2021/06/24/medium/8de24d38ab1472bbae1620d36582d7bd.png,7.0,Forward,https://assets.laliga.com/squad/2022/t951/p442485/512x556/p442485_t951_2022_1_001_000.png,10.0,27.0,0.0,0.0,1.0,0.0,0.0,34.0,2.0,8.0,0.0,8.0,7.0,156.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,1.0,76.0,37.0,112.0,8.0,19.0,107.0,167.0,7.0,21.0,7.0,7.0,47.0,2.0,Defender,-55.83
7170.0,Roger Brugué,R. Brugué,male,1996-11-04T00:00:00+00:00,68.0,173.0,Levante UD,LEV,https://assets.laliga.com/assets/2019/06/07/medium/levante.png,17.0,Forward,https://assets.laliga.com/squad/2022/t855/p439878/512x556/p439878_t855_2022_1_001_000.png,12.0,18.0,0.0,0.0,0.0,0.0,1.0,59.0,2.0,7.0,5.0,6.0,6.0,236.0,0.0,0.0,0.0,10.0,1.0,2.0,14.0,4.0,129.0,53.0,176.0,5.0,14.0,142.0,238.0,14.0,48.0,15.0,7.0,51.0,1.0,Midfielder,-56.120000000000005
6233.0,Ludmila da Silva,Ludmila,female,1994-12-01T00:00:00+00:00,60.0,160.0,Atlético de Madrid,ATM,https://assets.laliga.com/assets/2019/06/07/medium/atletico-feminas.png,8.0,Forward,https://assets.laliga.com/squad/2022/t11212/p428299/512x556/p428299_t11212_2022_1_001_000.png,4.0,16.0,1.0,0.0,1.0,0.0,2.0,73.0,9.0,13.0,7.0,15.0,15.0,269.0,0.0,0.0,0.0,19.0,0.0,5.0,25.0,6.0,140.0,62.0,191.0,1.0,21.0,241.0,289.0,21.0,105.0,21.0,7.0,85.0,4.0,Goalkeeper,-56.610000000000014
9430.0,Edgar González,Edgar,male,1997-04-01T00:00:00+00:00,78.0,193.0,Real Betis,BET,https://assets.laliga.com/assets/2022/09/15/medium/e4a09419d3bd115b8f3dab73d480e146.png,3.0,Midfielder,https://assets.laliga.com/squad/2022/t185/p469402/512x556/p469402_t185_2022_1_001_000.png,42.0,19.0,0.0,0.0,8.0,0.0,5.0,74.0,0.0,12.0,19.0,2.0,0.0,652.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,30.0,133.0,458.0,561.0,94.0,19.0,87.0,668.0,22.0,12.0,0.0,29.0,48.0,4.0,Forward,-56.82
15067.0,Victor Chust,Chust,male,2000-03-05T00:00:00+00:00,77.0,182.0,Cádiz CF,CAD,https://assets.laliga.com/assets/2019/06/07/medium/cadiz.png,32.0,Defender,https://assets.laliga.com/squad/2022/t1737/p437463/512x556/p437463_t1737_2022_1_001_000.png,16.0,12.0,0.0,0.0,3.0,0.0,2.0,28.0,1.0,20.0,10.0,1.0,1.0,373.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,57.0,103.0,223.0,269.0,44.0,8.0,75.0,392.0,8.0,3.0,2.0,35.0,31.0,3.0,Forward,-57.08
8542.0,Luis Suárez,L. Suárez,male,1997-12-02T00:00:00+00:00,74.0,185.0,UD Almería,ALM,https://assets.laliga.com/assets/2019/06/07/medium/almeria.png,16.0,Forward,,27.0,13.0,2.0,0.0,2.0,0.0,0.0,64.0,2.0,19.0,1.0,5.0,3.0,222.0,0.0,0.0,0.0,8.0,0.0,2.0,14.0,8.0,112.0,60.0,161.0,4.0,28.0,136.0,247.0,12.0,42.0,10.0,10.0,68.0,4.0,Goalkeeper,-57.53
6941.0,Francisco Feuillasier Abalo,Feuillassier,male,1998-05-12T00:00:00+00:00,68.0,172.0,FC Cartagena,CAR,https://assets.laliga.com/assets/2022/02/11/medium/1628caa9b2002a11e564eb84b3677f78.png,14.0,Forward,https://assets.laliga.com/squad/2022/t3554/p235639/512x556/p235639_t3554_2022_1_001_000.png,2.0,20.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,11.0,2.0,7.0,1.0,170.0,0.0,0.0,0.0,6.0,0.0,1.0,15.0,4.0,92.0,42.0,129.0,2.0,12.0,127.0,170.0,10.0,33.0,27.0,7.0,30.0,6.0,Forward,-58.3
2081.0,Álvaro Lemos,Lemos S.,male,1993-03-30T00:00:00+00:00,77.0,175.0,UD Las Palmas,LPA,https://assets.laliga.com/assets/2019/06/07/medium/las-palmas.png,14.0,Forward,https://assets.laliga.com/squad/2022/t407/p213469/512x556/p213469_t407_2022_1_001_000.png,16.0,18.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,8.0,10.0,14.0,0.0,382.0,0.0,0.0,0.0,6.0,0.0,4.0,10.0,15.0,188.0,134.0,300.0,13.0,5.0,160.0,400.0,10.0,18.0,7.0,21.0,64.0,0.0,Defender,-59.0
1192.0,José Ángel Carrillo,Carrillo,male,1994-01-07T00:00:00+00:00,82.0,190.0,SD Huesca,HUE,https://assets.laliga.com/assets/2019/06/07/medium/huesca.png,18.0,Forward,https://assets.laliga.com/squad/2022/t2894/p178348/512x556/p178348_t2894_2022_1_001_000.png,77.0,20.0,0.0,0.0,5.0,0.0,0.0,106.0,2.0,6.0,0.0,3.0,6.0,205.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0,2.0,81.0,29.0,107.0,11.0,16.0,156.0,208.0,1.0,42.0,3.0,5.0,94.0,1.0,Goalkeeper,-59.42
18809.0,Heriberto Moreno Borges Tavares,Heri,male,1997-02-19T00:00:00+00:00,74.0,181.0,SD Ponferradina,PON,https://assets.laliga.com/assets/2021/06/24/medium/20f0382ea9163a771b3e01bbe7cf78b7.png,17.0,Forward,https://assets.laliga.com/squad/2022/t3090/p250685/512x556/p250685_t3090_2022_1_001_000.png,6.0,18.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,6.0,0.0,5.0,3.0,98.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,37.0,26.0,58.0,2.0,9.0,85.0,98.0,12.0,13.0,8.0,4.0,34.0,4.0,Midfielder,-59.519999999999996
4703.0,José Luis Sanmartín Mato,Joselu,male,1990-03-27T00:00:00+00:00,80.0,192.0,RCD Espanyol de Barcelona,ESP,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,9.0,Forward,https://assets.laliga.com/squad/2022/t177/p61316/512x556/p61316_t177_2022_1_001_000.png,138.0,25.0,1.0,2.0,4.0,0.0,3.0,214.0,12.0,41.0,6.0,15.0,13.0,528.0,0.0,0.0,0.0,23.0,0.0,4.0,15.0,12.0,230.0,113.0,327.0,34.0,19.0,337.0,552.0,5.0,104.0,12.0,18.0,195.0,3.0,Defender,-59.97999999999999
30118.0,Makhtar Gueye,P. Makhtar,male,1997-12-04T00:00:00+00:00,90.0,195.0,Real Zaragoza,ZAR,https://assets.laliga.com/assets/2019/06/07/medium/zaragoza.png,19.0,Forward,https://assets.laliga.com/squad/2022/t190/p462425/512x556/p462425_t190_2022_1_001_000.png,24.0,19.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,9.0,0.0,4.0,9.0,93.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,37.0,16.0,51.0,7.0,17.0,87.0,98.0,3.0,23.0,8.0,1.0,44.0,0.0,Midfielder,-60.019999999999996
